sample_index,timestamp,point_path,value,units
1208,2026-07-13T20:08:00-07:00,SYN1/RTU-3/COMP_STATUS,44.956,pct
1209,2026-07-13T20:09:00-07:00,SYN1/RTU-3/COMP_STATUS,44.208,pct
1210,2026-07-13T20:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.865,pct
1211,2026-07-13T20:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.523,pct
1212,2026-07-13T20:12:00-07:00,SYN1/RTU-3/COMP_STATUS,44.554,pct
1213,2026-07-13T20:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.366,pct
1214,2026-07-13T20:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.376,pct
1215,2026-07-13T20:15:00-07:00,SYN1/RTU-3/COMP_STATUS,44.987,pct
1216,2026-07-13T20:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.404,pct
1217,2026-07-13T20:17:00-07:00,SYN1/RTU-3/COMP_STATUS,45.462,pct
1218,2026-07-13T20:18:00-07:00,SYN1/RTU-3/COMP_STATUS,44.696,pct
1219,2026-07-13T20:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.246,pct
1220,2026-07-13T20:20:00-07:00,SYN1/RTU-3/COMP_STATUS,45.079,pct
1221,2026-07-13T20:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.611,pct
1222,2026-07-13T20:22:00-07:00,SYN1/RTU-3/COMP_STATUS,44.647,pct
1223,2026-07-13T20:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.844,pct
1224,2026-07-13T20:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.612,pct
1225,2026-07-13T20:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.165,pct
1226,2026-07-13T20:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.324,pct
1227,2026-07-13T20:27:00-07:00,SYN1/RTU-3/COMP_STATUS,45.467,pct
1228,2026-07-13T20:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.884,pct
1229,2026-07-13T20:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.748,pct
1230,2026-07-13T20:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.700,pct
1231,2026-07-13T20:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.939,pct
1232,2026-07-13T20:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.716,pct
1233,2026-07-13T20:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.713,pct
1234,2026-07-13T20:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.515,pct
1235,2026-07-13T20:35:00-07:00,SYN1/RTU-3/COMP_STATUS,44.675,pct
1236,2026-07-13T20:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.666,pct
1237,2026-07-13T20:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.201,pct
1238,2026-07-13T20:38:00-07:00,SYN1/RTU-3/COMP_STATUS,45.297,pct
1239,2026-07-13T20:39:00-07:00,SYN1/RTU-3/COMP_STATUS,45.134,pct
1240,2026-07-13T20:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.441,pct
1241,2026-07-13T20:41:00-07:00,SYN1/RTU-3/COMP_STATUS,45.226,pct
1242,2026-07-13T20:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.795,pct
1243,2026-07-13T20:43:00-07:00,SYN1/RTU-3/COMP_STATUS,44.458,pct
1244,2026-07-13T20:44:00-07:00,SYN1/RTU-3/COMP_STATUS,44.988,pct
1245,2026-07-13T20:45:00-07:00,SYN1/RTU-3/COMP_STATUS,45.375,pct
1246,2026-07-13T20:46:00-07:00,SYN1/RTU-3/COMP_STATUS,44.536,pct
1247,2026-07-13T20:47:00-07:00,SYN1/RTU-3/COMP_STATUS,44.324,pct
1248,2026-07-13T20:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.270,pct
1249,2026-07-13T20:49:00-07:00,SYN1/RTU-3/COMP_STATUS,45.049,pct
1250,2026-07-13T20:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.763,pct
1251,2026-07-13T20:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.584,pct
1252,2026-07-13T20:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.795,pct
1253,2026-07-13T20:53:00-07:00,SYN1/RTU-3/COMP_STATUS,44.594,pct
1254,2026-07-13T20:54:00-07:00,SYN1/RTU-3/COMP_STATUS,45.099,pct
1255,2026-07-13T20:55:00-07:00,SYN1/RTU-3/COMP_STATUS,45.040,pct
1256,2026-07-13T20:56:00-07:00,SYN1/RTU-3/COMP_STATUS,44.850,pct
1257,2026-07-13T20:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.371,pct
1258,2026-07-13T20:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.161,pct
1259,2026-07-13T20:59:00-07:00,SYN1/RTU-3/COMP_STATUS,45.606,pct
1260,2026-07-13T21:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.606,pct
1261,2026-07-13T21:01:00-07:00,SYN1/RTU-3/COMP_STATUS,44.543,pct
1262,2026-07-13T21:02:00-07:00,SYN1/RTU-3/COMP_STATUS,45.558,pct
1263,2026-07-13T21:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.428,pct
1264,2026-07-13T21:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.572,pct
1265,2026-07-13T21:05:00-07:00,SYN1/RTU-3/COMP_STATUS,44.461,pct
1266,2026-07-13T21:06:00-07:00,SYN1/RTU-3/COMP_STATUS,45.443,pct
1267,2026-07-13T21:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.611,pct
1268,2026-07-13T21:08:00-07:00,SYN1/RTU-3/COMP_STATUS,44.861,pct
1269,2026-07-13T21:09:00-07:00,SYN1/RTU-3/COMP_STATUS,44.890,pct
1270,2026-07-13T21:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.454,pct
1271,2026-07-13T21:11:00-07:00,SYN1/RTU-3/COMP_STATUS,45.535,pct
1272,2026-07-13T21:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.553,pct
1273,2026-07-13T21:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.345,pct
1274,2026-07-13T21:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.898,pct
1275,2026-07-13T21:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.464,pct
1276,2026-07-13T21:16:00-07:00,SYN1/RTU-3/COMP_STATUS,45.112,pct
1277,2026-07-13T21:17:00-07:00,SYN1/RTU-3/COMP_STATUS,44.374,pct
1278,2026-07-13T21:18:00-07:00,SYN1/RTU-3/COMP_STATUS,45.306,pct
1279,2026-07-13T21:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.605,pct
1280,2026-07-13T21:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.209,pct
1281,2026-07-13T21:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.211,pct
1282,2026-07-13T21:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.170,pct
1283,2026-07-13T21:23:00-07:00,SYN1/RTU-3/COMP_STATUS,45.592,pct
1284,2026-07-13T21:24:00-07:00,SYN1/RTU-3/COMP_STATUS,44.785,pct
1285,2026-07-13T21:25:00-07:00,SYN1/RTU-3/COMP_STATUS,44.276,pct
1286,2026-07-13T21:26:00-07:00,SYN1/RTU-3/COMP_STATUS,44.218,pct
1287,2026-07-13T21:27:00-07:00,SYN1/RTU-3/COMP_STATUS,45.646,pct
1288,2026-07-13T21:28:00-07:00,SYN1/RTU-3/COMP_STATUS,44.841,pct
1289,2026-07-13T21:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.447,pct
1290,2026-07-13T21:30:00-07:00,SYN1/RTU-3/COMP_STATUS,45.620,pct
1291,2026-07-13T21:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.759,pct
1292,2026-07-13T21:32:00-07:00,SYN1/RTU-3/COMP_STATUS,45.184,pct
1293,2026-07-13T21:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.485,pct
1294,2026-07-13T21:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.613,pct
1295,2026-07-13T21:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.153,pct
1296,2026-07-13T21:36:00-07:00,SYN1/RTU-3/COMP_STATUS,45.428,pct
1297,2026-07-13T21:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.945,pct
1298,2026-07-13T21:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.837,pct
1299,2026-07-13T21:39:00-07:00,SYN1/RTU-3/COMP_STATUS,45.226,pct
1300,2026-07-13T21:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.458,pct
1301,2026-07-13T21:41:00-07:00,SYN1/RTU-3/COMP_STATUS,44.378,pct
1302,2026-07-13T21:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.299,pct
1303,2026-07-13T21:43:00-07:00,SYN1/RTU-3/COMP_STATUS,44.655,pct
1304,2026-07-13T21:44:00-07:00,SYN1/RTU-3/COMP_STATUS,45.795,pct
1305,2026-07-13T21:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.546,pct
1306,2026-07-13T21:46:00-07:00,SYN1/RTU-3/COMP_STATUS,44.272,pct
1307,2026-07-13T21:47:00-07:00,SYN1/RTU-3/COMP_STATUS,44.378,pct
1308,2026-07-13T21:48:00-07:00,SYN1/RTU-3/COMP_STATUS,45.494,pct
1309,2026-07-13T21:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.281,pct
1310,2026-07-13T21:50:00-07:00,SYN1/RTU-3/COMP_STATUS,44.555,pct
1311,2026-07-13T21:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.750,pct
1312,2026-07-13T21:52:00-07:00,SYN1/RTU-3/COMP_STATUS,45.244,pct
1313,2026-07-13T21:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.446,pct
1314,2026-07-13T21:54:00-07:00,SYN1/RTU-3/COMP_STATUS,44.530,pct
1315,2026-07-13T21:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.770,pct
1316,2026-07-13T21:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.749,pct
1317,2026-07-13T21:57:00-07:00,SYN1/RTU-3/COMP_STATUS,45.199,pct
1318,2026-07-13T21:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.454,pct
1319,2026-07-13T21:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.533,pct
1320,2026-07-13T22:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.744,pct
1321,2026-07-13T22:01:00-07:00,SYN1/RTU-3/COMP_STATUS,45.740,pct
1322,2026-07-13T22:02:00-07:00,SYN1/RTU-3/COMP_STATUS,44.228,pct
1323,2026-07-13T22:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.484,pct
1324,2026-07-13T22:04:00-07:00,SYN1/RTU-3/COMP_STATUS,44.806,pct
1325,2026-07-13T22:05:00-07:00,SYN1/RTU-3/COMP_STATUS,45.393,pct
1326,2026-07-13T22:06:00-07:00,SYN1/RTU-3/COMP_STATUS,44.898,pct
1327,2026-07-13T22:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.769,pct
1328,2026-07-13T22:08:00-07:00,SYN1/RTU-3/COMP_STATUS,44.890,pct
1329,2026-07-13T22:09:00-07:00,SYN1/RTU-3/COMP_STATUS,44.926,pct
1330,2026-07-13T22:10:00-07:00,SYN1/RTU-3/COMP_STATUS,44.914,pct
1331,2026-07-13T22:11:00-07:00,SYN1/RTU-3/COMP_STATUS,44.263,pct
1332,2026-07-13T22:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.700,pct
1333,2026-07-13T22:13:00-07:00,SYN1/RTU-3/COMP_STATUS,44.751,pct
1334,2026-07-13T22:14:00-07:00,SYN1/RTU-3/COMP_STATUS,45.422,pct
1335,2026-07-13T22:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.685,pct
1336,2026-07-13T22:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.980,pct
1337,2026-07-13T22:17:00-07:00,SYN1/RTU-3/COMP_STATUS,45.451,pct
1338,2026-07-13T22:18:00-07:00,SYN1/RTU-3/COMP_STATUS,45.508,pct
1339,2026-07-13T22:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.698,pct
1340,2026-07-13T22:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.216,pct
1341,2026-07-13T22:21:00-07:00,SYN1/RTU-3/COMP_STATUS,45.777,pct
1342,2026-07-13T22:22:00-07:00,SYN1/RTU-3/COMP_STATUS,45.619,pct
1343,2026-07-13T22:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.924,pct
1344,2026-07-13T22:24:00-07:00,SYN1/RTU-3/COMP_STATUS,44.945,pct
1345,2026-07-13T22:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.620,pct
1346,2026-07-13T22:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.522,pct
1347,2026-07-13T22:27:00-07:00,SYN1/RTU-3/COMP_STATUS,45.055,pct
1348,2026-07-13T22:28:00-07:00,SYN1/RTU-3/COMP_STATUS,45.366,pct
1349,2026-07-13T22:29:00-07:00,SYN1/RTU-3/COMP_STATUS,44.915,pct
1350,2026-07-13T22:30:00-07:00,SYN1/RTU-3/COMP_STATUS,45.505,pct
1351,2026-07-13T22:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.319,pct
1352,2026-07-13T22:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.994,pct
1353,2026-07-13T22:33:00-07:00,SYN1/RTU-3/COMP_STATUS,44.333,pct
1354,2026-07-13T22:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.258,pct
1355,2026-07-13T22:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.401,pct
1356,2026-07-13T22:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.849,pct
1357,2026-07-13T22:37:00-07:00,SYN1/RTU-3/COMP_STATUS,44.880,pct
1358,2026-07-13T22:38:00-07:00,SYN1/RTU-3/COMP_STATUS,44.787,pct
1359,2026-07-13T22:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.619,pct
1360,2026-07-13T22:40:00-07:00,SYN1/RTU-3/COMP_STATUS,44.809,pct
1361,2026-07-13T22:41:00-07:00,SYN1/RTU-3/COMP_STATUS,44.743,pct
1362,2026-07-13T22:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.911,pct
1363,2026-07-13T22:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.701,pct
1364,2026-07-13T22:44:00-07:00,SYN1/RTU-3/COMP_STATUS,45.338,pct
1365,2026-07-13T22:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.366,pct
1366,2026-07-13T22:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.614,pct
1367,2026-07-13T22:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.361,pct
1368,2026-07-13T22:48:00-07:00,SYN1/RTU-3/COMP_STATUS,44.631,pct
1369,2026-07-13T22:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.432,pct
1370,2026-07-13T22:50:00-07:00,SYN1/RTU-3/COMP_STATUS,44.907,pct
1371,2026-07-13T22:51:00-07:00,SYN1/RTU-3/COMP_STATUS,44.286,pct
1372,2026-07-13T22:52:00-07:00,SYN1/RTU-3/COMP_STATUS,45.299,pct
1373,2026-07-13T22:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.564,pct
1374,2026-07-13T22:54:00-07:00,SYN1/RTU-3/COMP_STATUS,44.942,pct
1375,2026-07-13T22:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.467,pct
1376,2026-07-13T22:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.428,pct
1377,2026-07-13T22:57:00-07:00,SYN1/RTU-3/COMP_STATUS,45.296,pct
1378,2026-07-13T22:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.355,pct
1379,2026-07-13T22:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.965,pct
1380,2026-07-13T23:00:00-07:00,SYN1/RTU-3/COMP_STATUS,44.592,pct
1381,2026-07-13T23:01:00-07:00,SYN1/RTU-3/COMP_STATUS,44.440,pct
1382,2026-07-13T23:02:00-07:00,SYN1/RTU-3/COMP_STATUS,45.547,pct
1383,2026-07-13T23:03:00-07:00,SYN1/RTU-3/COMP_STATUS,45.271,pct
1384,2026-07-13T23:04:00-07:00,SYN1/RTU-3/COMP_STATUS,45.000,pct
1385,2026-07-13T23:05:00-07:00,SYN1/RTU-3/COMP_STATUS,45.529,pct
1386,2026-07-13T23:06:00-07:00,SYN1/RTU-3/COMP_STATUS,44.521,pct
1387,2026-07-13T23:07:00-07:00,SYN1/RTU-3/COMP_STATUS,44.544,pct
1388,2026-07-13T23:08:00-07:00,SYN1/RTU-3/COMP_STATUS,45.612,pct
1389,2026-07-13T23:09:00-07:00,SYN1/RTU-3/COMP_STATUS,44.610,pct
1390,2026-07-13T23:10:00-07:00,SYN1/RTU-3/COMP_STATUS,45.267,pct
1391,2026-07-13T23:11:00-07:00,SYN1/RTU-3/COMP_STATUS,44.235,pct
1392,2026-07-13T23:12:00-07:00,SYN1/RTU-3/COMP_STATUS,45.416,pct
1393,2026-07-13T23:13:00-07:00,SYN1/RTU-3/COMP_STATUS,45.206,pct
1394,2026-07-13T23:14:00-07:00,SYN1/RTU-3/COMP_STATUS,44.495,pct
1395,2026-07-13T23:15:00-07:00,SYN1/RTU-3/COMP_STATUS,45.370,pct
1396,2026-07-13T23:16:00-07:00,SYN1/RTU-3/COMP_STATUS,44.745,pct
1397,2026-07-13T23:17:00-07:00,SYN1/RTU-3/COMP_STATUS,45.628,pct
1398,2026-07-13T23:18:00-07:00,SYN1/RTU-3/COMP_STATUS,45.347,pct
1399,2026-07-13T23:19:00-07:00,SYN1/RTU-3/COMP_STATUS,44.704,pct
1400,2026-07-13T23:20:00-07:00,SYN1/RTU-3/COMP_STATUS,44.928,pct
1401,2026-07-13T23:21:00-07:00,SYN1/RTU-3/COMP_STATUS,44.778,pct
1402,2026-07-13T23:22:00-07:00,SYN1/RTU-3/COMP_STATUS,44.300,pct
1403,2026-07-13T23:23:00-07:00,SYN1/RTU-3/COMP_STATUS,44.706,pct
1404,2026-07-13T23:24:00-07:00,SYN1/RTU-3/COMP_STATUS,45.229,pct
1405,2026-07-13T23:25:00-07:00,SYN1/RTU-3/COMP_STATUS,45.696,pct
1406,2026-07-13T23:26:00-07:00,SYN1/RTU-3/COMP_STATUS,45.660,pct
1407,2026-07-13T23:27:00-07:00,SYN1/RTU-3/COMP_STATUS,45.454,pct
1408,2026-07-13T23:28:00-07:00,SYN1/RTU-3/COMP_STATUS,45.720,pct
1409,2026-07-13T23:29:00-07:00,SYN1/RTU-3/COMP_STATUS,45.212,pct
1410,2026-07-13T23:30:00-07:00,SYN1/RTU-3/COMP_STATUS,44.297,pct
1411,2026-07-13T23:31:00-07:00,SYN1/RTU-3/COMP_STATUS,44.605,pct
1412,2026-07-13T23:32:00-07:00,SYN1/RTU-3/COMP_STATUS,44.388,pct
1413,2026-07-13T23:33:00-07:00,SYN1/RTU-3/COMP_STATUS,45.146,pct
1414,2026-07-13T23:34:00-07:00,SYN1/RTU-3/COMP_STATUS,44.405,pct
1415,2026-07-13T23:35:00-07:00,SYN1/RTU-3/COMP_STATUS,45.640,pct
1416,2026-07-13T23:36:00-07:00,SYN1/RTU-3/COMP_STATUS,44.849,pct
1417,2026-07-13T23:37:00-07:00,SYN1/RTU-3/COMP_STATUS,45.038,pct
1418,2026-07-13T23:38:00-07:00,SYN1/RTU-3/COMP_STATUS,45.178,pct
1419,2026-07-13T23:39:00-07:00,SYN1/RTU-3/COMP_STATUS,44.479,pct
1420,2026-07-13T23:40:00-07:00,SYN1/RTU-3/COMP_STATUS,45.572,pct
1421,2026-07-13T23:41:00-07:00,SYN1/RTU-3/COMP_STATUS,44.936,pct
1422,2026-07-13T23:42:00-07:00,SYN1/RTU-3/COMP_STATUS,44.503,pct
1423,2026-07-13T23:43:00-07:00,SYN1/RTU-3/COMP_STATUS,45.788,pct
1424,2026-07-13T23:44:00-07:00,SYN1/RTU-3/COMP_STATUS,45.093,pct
1425,2026-07-13T23:45:00-07:00,SYN1/RTU-3/COMP_STATUS,44.621,pct
1426,2026-07-13T23:46:00-07:00,SYN1/RTU-3/COMP_STATUS,45.477,pct
1427,2026-07-13T23:47:00-07:00,SYN1/RTU-3/COMP_STATUS,45.301,pct
1428,2026-07-13T23:48:00-07:00,SYN1/RTU-3/COMP_STATUS,44.852,pct
1429,2026-07-13T23:49:00-07:00,SYN1/RTU-3/COMP_STATUS,44.662,pct
1430,2026-07-13T23:50:00-07:00,SYN1/RTU-3/COMP_STATUS,45.171,pct
1431,2026-07-13T23:51:00-07:00,SYN1/RTU-3/COMP_STATUS,45.616,pct
1432,2026-07-13T23:52:00-07:00,SYN1/RTU-3/COMP_STATUS,44.227,pct
1433,2026-07-13T23:53:00-07:00,SYN1/RTU-3/COMP_STATUS,45.559,pct
1434,2026-07-13T23:54:00-07:00,SYN1/RTU-3/COMP_STATUS,44.585,pct
1435,2026-07-13T23:55:00-07:00,SYN1/RTU-3/COMP_STATUS,44.540,pct
1436,2026-07-13T23:56:00-07:00,SYN1/RTU-3/COMP_STATUS,45.721,pct
1437,2026-07-13T23:57:00-07:00,SYN1/RTU-3/COMP_STATUS,44.573,pct
1438,2026-07-13T23:58:00-07:00,SYN1/RTU-3/COMP_STATUS,45.177,pct
1439,2026-07-13T23:59:00-07:00,SYN1/RTU-3/COMP_STATUS,44.515,pct
